audit_case_id,grid_index,x_methane,branch,status,molar_density_mol_m3,residual_helmholtz,g_bar,support_line_g_bar,gap_above_support,failure_reason
may2015-row-011-liquid-side,852,0.8519999929600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,852,0.8519999929600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,853,0.8529999929400002,single,accepted,5316.648949824603,-0.4421844797042847,7.340276237930013,7.296549423286289,0.04372681464372352,
may2015-row-011-liquid-side,853,0.8529999929400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,853,0.8529999929400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,854,0.8539999929200002,single,accepted,5308.049506786145,-0.44086042370310313,7.342750455907702,7.298442597273564,0.044307858634138775,
may2015-row-011-liquid-side,854,0.8539999929200002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,854,0.8539999929200002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,855,0.8549999929000002,single,accepted,5299.509121692215,-0.43954258433687515,7.345231317256761,7.300335771260837,0.04489554599592438,
may2015-row-011-liquid-side,855,0.8549999929000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,855,0.8549999929000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,856,0.8559999928800002,single,accepted,5291.02710902189,-0.4382308999997031,7.347718874817146,7.302228945248111,0.04548992956903497,
may2015-row-011-liquid-side,856,0.8559999928800002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,856,0.8559999928800002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,857,0.8569999928600002,single,accepted,5282.602794319788,-0.43692531000186485,7.350213182014524,7.304122119235385,0.04609106277913888,
may2015-row-011-liquid-side,857,0.8569999928600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,857,0.8569999928600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,858,0.8579999928400002,single,accepted,5274.23551397399,-0.43562575455258956,7.3527142928751195,7.306015293222659,0.04669899965246049,
may2015-row-011-liquid-side,858,0.8579999928400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,858,0.8579999928400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,859,0.8589999928200002,single,accepted,5265.924614999212,-0.43433217474320807,7.35522226204096,7.307908467209932,0.0473137948310276,
may2015-row-011-liquid-side,859,0.8589999928200002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,859,0.8589999928200002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,860,0.8599999928000002,single,accepted,5257.66945482487,-0.43304451253066156,7.357737144785479,7.309801641197207,0.047935503588272255,
may2015-row-011-liquid-side,860,0.8599999928000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,860,0.8599999928000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,861,0.8609999927800002,single,accepted,5249.469401088165,-0.4317627107213786,7.360258997029539,7.31169481518448,0.04856418184505884,
may2015-row-011-liquid-side,861,0.8609999927800002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,861,0.8609999927800002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,862,0.8619999927600002,single,accepted,5241.323831431822,-0.4304867129554868,7.362787875357839,7.313587989171754,0.049199886186084285,
may2015-row-011-liquid-side,862,0.8619999927600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,862,0.8619999927600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,863,0.8629999927400002,single,accepted,5233.232133306607,-0.42921646369137745,7.365323837035774,7.315481163159028,0.049842673876746346,
may2015-row-011-liquid-side,863,0.8629999927400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,863,0.8629999927400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,864,0.8639999927200002,single,accepted,5225.1937037782045,-0.4279519081905888,7.367866940026724,7.317374337146302,0.05049260288042223,
may2015-row-011-liquid-side,864,0.8639999927200002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,864,0.8639999927200002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,865,0.8649999927000002,single,accepted,5217.207949522461,-0.4266929925159494,7.370417243009798,7.319267511133575,0.051149731876222404,
may2015-row-011-liquid-side,865,0.8649999927000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,865,0.8649999927000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,866,0.8659999926800002,single,accepted,5209.274285722378,-0.42543966345251427,7.3729748053980835,7.32116068512085,0.051814120277233755,
may2015-row-011-liquid-side,866,0.8659999926800002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,866,0.8659999926800002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,867,0.8669999926600002,single,accepted,5201.392137725328,-0.4241918686225879,7.3755396873573655,7.323053859108123,0.05248582824924242,
may2015-row-011-liquid-side,867,0.8669999926600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,867,0.8669999926600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,868,0.8679999926400002,single,accepted,5193.560939029805,-0.42294955634269515,7.37811194982538,7.324947033095397,0.05316491672998236,
may2015-row-011-liquid-side,868,0.8679999926400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,868,0.8679999926400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,869,0.8689999926200002,single,accepted,5185.780132032023,-0.42171267567460635,7.380691654531599,7.326840207082671,0.05385144744892845,
may2015-row-011-liquid-side,869,0.8689999926200002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,869,0.8689999926200002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,870,0.8699999926000002,single,accepted,5178.049167674109,-0.4204811763991514,7.383278864017585,7.328733381069945,0.05454548294764017,
may2015-row-011-liquid-side,870,0.8699999926000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,870,0.8699999926000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,871,0.8709999925800002,single,accepted,5170.367505279804,-0.41925500900323404,7.385873641657919,7.3306265550572185,0.055247086600700435,
may2015-row-011-liquid-side,871,0.8709999925800002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,871,0.8709999925800002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,872,0.8719999925600002,single,accepted,5162.734612393825,-0.41803412466711515,7.388476051681737,7.332519729044493,0.05595632263724415,
may2015-row-011-liquid-side,872,0.8719999925600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,872,0.8719999925600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,873,0.8729999925400002,single,accepted,5155.149964624899,-0.41681847525197263,7.391086159194904,7.334412903031766,0.056673256163137786,
may2015-row-011-liquid-side,873,0.8729999925400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,873,0.8729999925400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,874,0.8739999925200002,single,accepted,5147.613045492248,-0.41560801328771807,7.39370403020284,7.3363060770190405,0.057397953183799366,
may2015-row-011-liquid-side,874,0.8739999925200002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,874,0.8739999925200002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,875,0.8749999925000002,single,accepted,5140.123346275575,-0.4144026919610759,7.39632973163402,7.338199251006314,0.05813048062770587,
may2015-row-011-liquid-side,875,0.8749999925000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,875,0.8749999925000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,876,0.8759999924800002,single,accepted,5132.680365868333,-0.4132024651039076,7.398963331364212,7.340092424993588,0.058870906370623644,
may2015-row-011-liquid-side,876,0.8759999924800002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,876,0.8759999924800002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,877,0.8769999924600002,single,accepted,5125.2836106343,-0.41200728718178575,7.4016048982414295,7.341985598980862,0.05961929926056797,
may2015-row-011-liquid-side,877,0.8769999924600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,877,0.8769999924600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,878,0.8779999924400002,single,accepted,5117.932594267304,-0.41081711328280274,7.404254502111677,7.343878772968136,0.060375729143540724,
may2015-row-011-liquid-side,878,0.8779999924400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,878,0.8779999924400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,879,0.8789999924200002,single,accepted,5110.626837654083,-0.4096318991066181,7.406912213845486,7.345771946955409,0.06114026689007712,
may2015-row-011-liquid-side,879,0.8789999924200002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,879,0.8789999924200002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,880,0.8799999924000002,single,accepted,5103.365868740126,-0.4084516009537288,7.4095781053653,7.3476651209426835,0.061912984422616724,
may2015-row-011-liquid-side,880,0.8799999924000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,880,0.8799999924000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,881,0.8809999923800002,single,accepted,5096.149222398555,-0.40727617571497005,7.412252249673735,7.349558294929957,0.0626939547437777,
may2015-row-011-liquid-side,881,0.8809999923800002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,881,0.8809999923800002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,882,0.8819999923600002,single,accepted,5088.976440301717,-0.4061055808612219,7.4149347208827425,7.351451468917231,0.0634832519655113,
may2015-row-011-liquid-side,882,0.8819999923600002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,882,0.8819999923600002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,883,0.8829999923400002,single,accepted,5081.847070795787,-0.4049397744333425,7.4176255942437415,7.353344642904505,0.06428095133923684,
may2015-row-011-liquid-side,883,0.8829999923400002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,883,0.8829999923400002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,884,0.8839999923200001,single,accepted,5074.760668777972,-0.40377871503230156,7.420324946178731,7.355237816891779,0.06508712928695193,
may2015-row-011-liquid-side,884,0.8839999923200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,884,0.8839999923200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,885,0.8849999923000001,single,accepted,5067.7167955764335,-0.4026223618095157,7.423032854312443,7.357130990879052,0.06590186343339077,
may2015-row-011-liquid-side,885,0.8849999923000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,885,0.8849999923000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,886,0.8859999922800001,single,accepted,5060.715018832785,-0.4014706744573859,7.425749397505584,7.359024164866327,0.06672523263925711,
may2015-row-011-liquid-side,886,0.8859999922800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,886,0.8859999922800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,887,0.8869999922600001,single,accepted,5053.754912387178,-0.40032361320002674,7.428474655889205,7.3609173388536,0.06755731703560475,
may2015-row-011-liquid-side,887,0.8869999922600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,887,0.8869999922600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,888,0.8879999922400001,single,accepted,5046.836056165843,-0.39918113878418876,7.431208710900253,7.362810512840874,0.06839819805937886,
may2015-row-011-liquid-side,888,0.8879999922400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,888,0.8879999922400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,889,0.8889999922200001,single,accepted,5039.958036071048,-0.3980432124703588,7.433951645318358,7.364703686828148,0.06924795849021059,
may2015-row-011-liquid-side,889,0.8889999922200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,889,0.8889999922200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,890,0.8899999922000001,single,accepted,5033.120443873408,-0.3969097960240481,7.436703543303917,7.366596860815422,0.07010668248849505,
may2015-row-011-liquid-side,890,0.8899999922000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,890,0.8899999922000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,891,0.8909999921800001,single,accepted,5026.322877106531,-0.39578085170725275,7.43946449043753,7.368490034802695,0.0709744556348344,
may2015-row-011-liquid-side,891,0.8909999921800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,891,0.8909999921800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,892,0.8919999921600001,single,accepted,5019.564938963872,-0.39465634227008767,7.442234573760837,7.37038320878997,0.07185136497086742,
may2015-row-011-liquid-side,892,0.8919999921600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,892,0.8919999921600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,893,0.8929999921400001,single,accepted,5012.846238197821,-0.39353623094259216,7.445013881818863,7.372276382777243,0.07273749904161964,
may2015-row-011-liquid-side,893,0.8929999921400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,893,0.8929999921400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,894,0.8939999921200001,single,accepted,5006.166389020893,-0.39242048142669567,7.447802504703887,7.374169556764517,0.07363294793936959,
may2015-row-011-liquid-side,894,0.8939999921200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,894,0.8939999921200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,895,0.8949999921000001,single,accepted,4999.525011009031,-0.39130905788834774,7.450600534100948,7.376062730751791,0.07453780334915727,
may2015-row-011-liquid-side,895,0.8949999921000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,895,0.8949999921000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,896,0.8959999920800001,single,accepted,4992.921729006932,-0.39020192494980277,7.45340806333506,7.377955904739065,0.0754521585959953,
may2015-row-011-liquid-side,896,0.8959999920800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,896,0.8959999920800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,897,0.8969999920600001,single,accepted,4986.356173035389,-0.389099047682064,7.456225187420192,7.379849078726338,0.0763761086938537,
may2015-row-011-liquid-side,897,0.8969999920600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,897,0.8969999920600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,898,0.8979999920400001,single,accepted,4979.827978200547,-0.38800039159747185,7.459052003110145,7.381742252713613,0.0773097503965321,
may2015-row-011-liquid-side,898,0.8979999920400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,898,0.8979999920400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,899,0.8989999920200001,single,accepted,4973.336784605062,-0.3869059226424395,7.461888608951372,7.383635426700886,0.07825318225048594,
may2015-row-011-liquid-side,899,0.8989999920200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,899,0.8989999920200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,900,0.8999999920000001,single,accepted,4966.8822372611185,-0.3858156071903384,7.464735105337883,7.38552860068816,0.07920650464972301,
may2015-row-011-liquid-side,900,0.8999999920000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,900,0.8999999920000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,901,0.9009999919800001,single,accepted,4960.463986005268,-0.3847294120345183,7.467591594568296,7.387421774675434,0.08016981989286176,
may2015-row-011-liquid-side,901,0.9009999919800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,901,0.9009999919800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,902,0.9019999919600001,single,accepted,4954.0816854149725,-0.38364730438146394,7.470458180905174,7.389314948662708,0.08114323224246611,
may2015-row-011-liquid-side,902,0.9019999919600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,902,0.9019999919600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,903,0.9029999919400001,single,accepted,4947.734994726967,-0.38256925184409324,7.473334970636758,7.3912081226499815,0.0821268479867765,
may2015-row-011-liquid-side,903,0.9029999919400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,903,0.9029999919400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,904,0.9039999919200001,single,accepted,4941.423577757195,-0.38149522243517625,7.476222072141216,7.393101296637256,0.0831207755039598,
may2015-row-011-liquid-side,904,0.9039999919200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,904,0.9039999919200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,905,0.9049999919000001,single,accepted,4935.147102822487,-0.3804251845608919,7.4791195959535335,7.394994470624529,0.08412512532900429,
may2015-row-011-liquid-side,905,0.9049999919000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,905,0.9049999919000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,906,0.9059999918800001,single,accepted,4928.90524286966,-0.37935910702828024,7.482027654835204,7.3968876446118035,0.08514001022340079,
may2015-row-011-liquid-side,906,0.9059999918800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,906,0.9059999918800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,907,0.9069999918600001,single,accepted,4922.697674370829,-0.3782969589701598,7.484946363846859,7.398780818599077,0.0861655452477823,
may2015-row-011-liquid-side,907,0.9069999918600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,907,0.9069999918600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,908,0.9079999918400001,single,accepted,4916.524079308774,-0.3772387099768187,7.487875840423971,7.400673992586351,0.08720184783761997,
may2015-row-011-liquid-side,908,0.9079999918400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,908,0.9079999918400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,909,0.9089999918200001,single,accepted,4910.384143045701,-0.37618432995227946,7.49081620445586,7.402567166573625,0.08824903788223537,
may2015-row-011-liquid-side,909,0.9089999918200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,909,0.9089999918200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,910,0.9099999918000001,single,accepted,4904.277555282085,-0.37513378917733936,7.493767578368111,7.404460340560899,0.08930723780721195,
may2015-row-011-liquid-side,910,0.9099999918000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,910,0.9099999918000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,911,0.9109999917800001,single,accepted,4898.204009781438,-0.3740870582900553,7.496730087208657,7.406353514548172,0.09037657266048438,
may2015-row-011-liquid-side,911,0.9109999917800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,911,0.9109999917800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,912,0.9119999917600001,single,accepted,4892.163204302451,-0.373044108280122,7.499703858737671,7.4082466885354465,0.09145717020222488,
may2015-row-011-liquid-side,912,0.9119999917600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,912,0.9119999917600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,913,0.9129999917400001,single,accepted,4886.154840532419,-0.3720049104833487,7.502689023521568,7.41013986252272,0.09254916099884802,
may2015-row-011-liquid-side,913,0.9129999917400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,913,0.9129999917400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,914,0.9139999917200001,single,accepted,4880.178624022072,-0.37096943657624964,7.505685715031241,7.412033036509994,0.09365267852124681,
may2015-row-011-liquid-side,914,0.9139999917200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,914,0.9139999917200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,915,0.9149999917000001,single,accepted,4874.234264121627,-0.3699376585707287,7.508694069744905,7.413926210497268,0.09476785924763753,
may2015-row-011-liquid-side,915,0.9149999917000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,915,0.9149999917000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,916,0.9159999916800001,single,accepted,4868.321473918182,-0.3689095488088717,7.511714227255709,7.415819384484542,0.095894842771167,
may2015-row-011-liquid-side,916,0.9159999916800001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,916,0.9159999916800001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,917,0.9169999916600001,single,accepted,4862.439970174299,-0.36788507995783387,7.514746330384462,7.417712558471815,0.0970337719126464,
may2015-row-011-liquid-side,917,0.9169999916600001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,917,0.9169999916600001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,918,0.9179999916400001,single,accepted,4856.589473267815,-0.3668642250048213,7.51779052529778,7.41960573245909,0.09818479283869053,
may2015-row-011-liquid-side,918,0.9179999916400001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,918,0.9179999916400001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,919,0.9189999916200001,single,accepted,4850.769707132857,-0.36584695725217126,7.5208469616319595,7.421498906446363,0.09934805518559653,
may2015-row-011-liquid-side,919,0.9189999916200001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,919,0.9189999916200001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-011-liquid-side,920,0.9199999916000001,single,accepted,4844.980399201962,-0.364833250312517,7.52391579262294,7.423392080433637,0.100523712189303,
may2015-row-011-liquid-side,920,0.9199999916000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
